tweet_id,source,text,expanded_urls,rating_final,name,dog_stages,favorite_count,created_at,jpg_url,img_num,p1_conf,p2_conf,p3_conf,p1_dog,p2_dog,p3_dog,breed_name
841833993020538882,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,"https://twitter.com/dog_rates/status/817423860136083457/video/1,https://twitter.com/dog_rates/status/817423860136083457/video/1",1.3,Ken,None,19724,2017-03-10 18:27:58+00:00,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1.0,0.86856,0.0901292,0.0217221,True,True,True,pomeranian
841680585030541313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,1.2,Penny,None,13743,2017-03-10 00:04:21+00:00,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1.0,0.958035,0.0138922,0.00460114,True,True,True,old english sheepdog
841439858740625411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",1.4,Unknown Name,None,28147,2017-03-08 18:52:12+00:00,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1.0,0.99409,0.00397268,0.00140619,True,True,True,basset
841320156043304961,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",https://twitter.com/abc/status/841311395547250688,1.2,Unknown Name,None,0,2017-03-08 01:44:07+00:00,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1.0,0.919714,0.0734302,0.000905679,True,True,True,american staffordshire terrier
841077006473256960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,1.2,Dawn,None,20105,2017-03-07 03:22:35+00:00,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1.0,0.947453,0.017000599999999998,0.0154321,True,True,True,labrador retriever
840268004936019968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",1.2,Monty,None,1715,2017-03-04 22:12:52+00:00,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1.0,0.8662209999999999,0.06119400000000001,0.0242845,True,True,True,redbone
839990271299457024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",1.3,Sojourner,None,145,2017-03-04 17:56:49+00:00,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1.0,0.855959,0.0367231,0.0292578,True,True,True,basenji
839239871831150596,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",1.3,Odie,None,3932,2017-03-03 01:58:22+00:00,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1.0,0.18038,0.180194,0.173656,True,True,True,shih-tzu
838952994649550848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,https://twitter.com/ktla/status/838948714227998720,1.3,Unknown Name,None,13125,2017-03-03 01:14:41+00:00,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,1.0,0.587342,0.268952,0.0905275,True,True,True,samoyed
838916489579200512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,"https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1",1.5,Unknown Name,None,13062,2017-03-01 17:22:13+00:00,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,1.0,0.4672020000000001,0.440122,0.0586901,True,True,True,yorkshire terrier
838831947270979586,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",1.3,Riley,None,19798,2017-03-01 01:42:39+00:00,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1.0,0.781201,0.0612065,0.0488557,True,True,True,rottweiler
838561493054533637,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,https://twitter.com/dog_rates/status/838561493054533637/photo/1,1.3,Walter,None,12948,2017-02-28 20:41:37+00:00,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1.0,0.495047,0.350188,0.1424,True,True,True,labrador retriever
838083903487373313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",1.3,Daisy,None,19606,2017-02-26 23:52:43+00:00,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1.0,0.319106,0.16913399999999998,0.125815,True,True,True,chihuahua
837482249356513284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",1.3,Waffles,None,18272,2017-02-25 19:37:50+00:00,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1.0,0.313811,0.16558499999999998,0.0560941,True,True,True,miniature poodle
837471256429613056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",1.2,Vincent,None,0,2017-02-25 17:06:32+00:00,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,1.0,0.831757,0.043305800000000005,0.036773,True,True,True,italian greyhound
837012587749474308,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,"https://twitter.com/KennyFromDaBlok/status/837011344666812416/photo/1,https://twitter.com/KennyFromDaBlok/status/837011344666812416/photo/1",1.4,Unknown Name,None,7943,2017-02-24 23:04:14+00:00,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1.0,0.627901,0.27642100000000003,0.0578735,True,True,True,samoyed
836380477523124226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",https://twitter.com/dog_rates/status/836380477523124226/photo/1,1.2,Ava,pupper,14063,2017-02-23 01:22:14+00:00,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1.0,0.428275,0.111472,0.105016,True,True,True,lakeland terrier
836001077879255040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",1.3,Unknown Name,None,9888,2017-02-22 17:41:18+00:00,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1.0,0.782626,0.109678,0.0521102,True,True,True,doberman
835574547218894849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",1.1,Eli,None,16239,2017-02-21 22:26:07+00:00,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1.0,0.537652,0.220617,0.06829650000000001,True,True,True,pug
835309094223372289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,"https://vine.co/v/5W2Dg3XPX7a,https://vine.co/v/5W2Dg3XPX7a",1.3,Unknown Name,None,13432,2017-02-21 17:04:24+00:00,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1.0,0.980339,0.006693000000000001,0.00615701,True,True,True,shetland sheepdog
834477809192075265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",1.2,Leo,None,17329,2017-02-18 01:03:09+00:00,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2.0,0.500373,0.112796,0.0628927,True,True,True,chihuahua
834167344700198914,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,1.1,Sunshine,None,16311,2017-02-17 17:01:29+00:00,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1.0,0.8756139999999999,0.0321822,0.017232499999999998,True,True,True,labrador retriever
833124694597443584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",1.2,Gidget,pupper,18394,2017-02-16 01:04:13+00:00,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1.0,0.794087,0.140796,0.0446811,True,True,True,pug
832757312314028032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",1.3,Willow,None,28512,2017-02-15 17:02:36+00:00,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1.0,0.561027,0.222114,0.0654556,True,True,True,pug
832682457690300417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,https://twitter.com/telegraph/status/832268302944579584,1.3,Unknown Name,None,10770,2017-02-15 01:04:21+00:00,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1.0,0.991011,0.00403213,0.00127564,True,True,True,cocker spaniel
832636094638288896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,1.2,Orion,None,9267,2017-02-14 17:17:22+00:00,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1.0,0.958178,0.00911731,0.00773105,True,True,True,beagle
832369877331693569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,1.1,Charlie,None,6738,2017-02-14 01:35:49+00:00,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1.0,0.332536,0.258124,0.120873,True,True,True,pug
832215909146226688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",https://twitter.com/dog_rates/status/786709082849828864/photo/1,7.5,Logan,None,12284,2017-02-13 22:03:49+00:00,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1.0,0.413173,0.335616,0.0279523,True,True,True,irish terrier
832215726631055365,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",1.3,Moreton,None,8214,2017-02-13 01:46:03+00:00,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1.0,0.979487,0.0168504,0.00161754,True,True,True,pug
832032802820481025,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",1.2,Miguel,doggo,10144,2017-02-10 16:53:37+00:00,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1.0,0.716932,0.0512335,0.0443809,True,True,True,irish terrier
831670449226514432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,1.3,Daisy,None,10808,2017-02-08 22:00:52+00:00,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1.0,0.599454,0.106227,0.0944649,True,True,True,border collie
831650051525054464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",1.3,Unknown Name,None,25252,2017-02-08 01:35:19+00:00,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1.0,0.5861729999999999,0.20662,0.06065269999999999,True,True,True,west highland white terrier
831552930092285952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,1.3,Dutch,None,54786,2017-02-07 17:00:28+00:00,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1.0,0.605358,0.108382,0.0777977,True,True,True,doberman
831322785565769729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,1.2,Pete,doggo,0,2017-02-07 03:04:22+00:00,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1.0,0.5659810000000001,0.0812117,0.06159600000000001,True,True,True,golden retriever
831262627380748289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,1.2,Tucker,None,9834,2017-02-06 17:02:17+00:00,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1.0,0.777659,0.112517,0.0383509,True,True,True,kuvasz
830956169170665475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,1.2,Reggie,None,6538,2017-02-06 01:07:28+00:00,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1.0,0.755945,0.0823368,0.0270366,True,True,True,great pyrenees
829861396166877184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,1.2,Mia,None,2281,2017-02-05 21:56:51+00:00,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1.0,0.420155,0.26603000000000004,0.0425145,True,True,True,chesapeake bay retriever
829374341691346946,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",1.3,Astrid,doggo,20799,2017-02-04 17:34:40+00:00,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,0.412362,0.0680661,0.0450712,True,True,True,chihuahua
828770345708580865,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,1.3,Alfie,None,10938,2017-02-02 17:00:17+00:00,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1.0,0.292343,0.17336400000000002,0.0455071,True,True,True,chihuahua
828708714936930305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",1.0,Fiona,None,22320,2017-02-02 01:01:21+00:00,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,0.678046,0.160273,0.06564869999999999,True,True,True,toy poodle
828409743546925057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,1.2,Mutt,None,0,2017-02-01 02:17:19+00:00,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1.0,0.8364209999999999,0.044667800000000014,0.0365705,True,True,True,pug
828376505180889089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,1.3,Beebop,None,19063,2017-01-31 17:06:32+00:00,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1.0,0.8366319999999999,0.07389960000000001,0.0381601,True,True,True,lakeland terrier
828372645993398273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,1.2,Alexander,None,13752,2017-01-31 01:27:39+00:00,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1.0,0.7195590000000001,0.166927,0.101354,True,True,True,french bulldog
828011680017821696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",1.1,Brutus,None,10823,2017-01-30 01:21:19+00:00,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1.0,0.8880819999999999,0.0477274,0.041398,True,True,True,schipperke
827653905312006145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,1.2,Boots,None,54057,2017-01-29 02:44:34+00:00,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,0.610453,0.16681500000000002,0.13201500000000002,True,True,True,shih-tzu
827600520311402496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,1.3,Tucker,None,18967,2017-01-28 01:04:51+00:00,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1.0,0.889241,0.06468330000000001,0.0126126,True,True,True,golden retriever
827324948884643840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,1.2,Ralphie,None,0,2017-01-27 23:16:13+00:00,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,0.384099,0.0799232,0.0685941,True,True,True,miniature pinscher
827228250799742977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://…,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",1.2,Phil,None,6568,2017-01-27 17:04:02+00:00,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,0.978833,0.012763,0.00185305,True,True,True,samoyed
826958653328592898,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,1.2,Loki,doggo,15482,2017-01-27 00:24:48+00:00,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1.0,0.541408,0.156891,0.0695558,True,True,True,chihuahua
826598365270007810,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",1.3,Pawnd,None,4971,2017-01-24 22:44:42+00:00,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1.0,0.5292479999999999,0.168296,0.100452,True,True,True,rottweiler
826476773533745153,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,1.2,Pilot,doggo,11024,2017-01-24 17:04:50+00:00,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1.0,0.6965680000000001,0.104046,0.034832499999999995,True,True,True,english setter
826115272272650244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,1.3,Ike,None,13517,2017-01-23 17:20:14+00:00,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1.0,0.985062,0.00641784,0.00353259,True,True,True,beagle
825147591692263424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,1.3,Sweet,None,17938,2017-01-22 01:12:59+00:00,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1.0,0.700625,0.0946977,0.0575594,True,True,True,bull mastiff
